wire_id,wire_rho,wire_phi
2145,67.4,3.6779624292
2146,67.4,3.7028957042
2147,67.4,3.7278289793
2148,67.4,3.7527622543
2149,67.4,3.7776955293
2150,67.4,3.8026288043
2151,67.4,3.8275620794
2152,67.4,3.8524953544
2153,67.4,3.8774286294
2154,67.4,3.9023619044
2155,67.4,3.9272951795
2156,67.4,3.9522284545
2157,67.4,3.9771617295
2158,67.4,4.0020950046
2159,67.4,4.0270282796
2160,67.4,4.0519615546
2161,67.4,4.0768948296
2162,67.4,4.1018281047
2163,67.4,4.1267613797
2164,67.4,4.1516946547
2165,67.4,4.1766279298
2166,67.4,4.2015612048
2167,67.4,4.2264944798
2168,67.4,4.2514277548
2169,67.4,4.2763610299
2170,67.4,4.3012943049
2171,67.4,4.3262275799
2172,67.4,4.351160855
2173,67.4,4.37609413
2174,67.4,4.401027405
2175,67.4,4.42596068
2176,67.4,4.4508939551
2177,67.4,4.4758272301
2178,67.4,4.5007605051
2179,67.4,4.5256937802
2180,67.4,4.5506270552
2181,67.4,4.5755603302
2182,67.4,4.6004936052
2183,67.4,4.6254268803
2184,67.4,4.6503601553
2185,67.4,4.6752934303
2186,67.4,4.7002267054
2187,67.4,4.7251599804
2188,67.4,4.7500932554
2189,67.4,4.7750265304
2190,67.4,4.7999598055
2191,67.4,4.8248930805
2192,67.4,4.8498263555
2193,67.4,4.8747596306
2194,67.4,4.8996929056
2195,67.4,4.9246261806
2196,67.4,4.9495594556
2197,67.4,4.9744927307
2198,67.4,4.9994260057
2199,67.4,5.0243592807
2200,67.4,5.0492925558
2201,67.4,5.0742258308
2202,67.4,5.0991591058
2203,67.4,5.1240923808
2204,67.4,5.1490256559
2205,67.4,5.1739589309
2206,67.4,5.1988922059
2207,67.4,5.223825481
2208,67.4,5.248758756
2209,67.4,5.273692031
2210,67.4,5.298625306
2211,67.4,5.3235585811
2212,67.4,5.3484918561
2213,67.4,5.3734251311
2214,67.4,5.3983584062
2215,67.4,5.4232916812
2216,67.4,5.4482249562
2217,67.4,5.4731582312
2218,67.4,5.4980915063
2219,67.4,5.5230247813
2220,67.4,5.5479580563
2221,67.4,5.5728913314
2222,67.4,5.5978246064
2223,67.4,5.6227578814
2224,67.4,5.6476911564
2225,67.4,5.6726244315
2226,67.4,5.6975577065
2227,67.4,5.7224909815
2228,67.4,5.7474242566
2229,67.4,5.7723575316
2230,67.4,5.7972908066
2231,67.4,5.8222240816
2232,67.4,5.8471573567
2233,67.4,5.8720906317
2234,67.4,5.8970239067
2235,67.4,5.9219571818
2236,67.4,5.9468904568
2237,67.4,5.9718237318
2238,67.4,5.9967570068
2239,67.4,6.0216902819
2240,67.4,6.0466235569
2241,67.4,6.0715568319
2242,67.4,6.096490107
2243,67.4,6.121423382
2244,67.4,6.146356657
2245,67.4,6.171289932
2246,67.4,6.1962232071
2247,67.4,6.2211564821
2248,67.4,6.2460897571
2249,67.4,6.2710230322
2250,69,0
2251,69,0.0243534314
2252,69,0.0487068628
2253,69,0.0730602943
2254,69,0.0974137257
2255,69,0.1217671571
2256,69,0.1461205885
2257,69,0.17047402
2258,69,0.1948274514
2259,69,0.2191808828
2260,69,0.2435343142
2261,69,0.2678877457
2262,69,0.2922411771
2263,69,0.3165946085
2264,69,0.3409480399
2265,69,0.3653014713
2266,69,0.3896549028
2267,69,0.4140083342
2268,69,0.4383617656
2269,69,0.462715197
2270,69,0.4870686285
2271,69,0.5114220599
2272,69,0.5357754913
2273,69,0.5601289227
2274,69,0.5844823542
2275,69,0.6088357856
2276,69,0.633189217
2277,69,0.6575426484
2278,69,0.6818960798
2279,69,0.7062495113
2280,69,0.7306029427
2281,69,0.7549563741
2282,69,0.7793098055
2283,69,0.803663237
2284,69,0.8280166684
2285,69,0.8523700998
2286,69,0.8767235312
2287,69,0.9010769627
2288,69,0.9254303941
2289,69,0.9497838255
2290,69,0.9741372569
2291,69,0.9984906884
2292,69,1.0228441198
2293,69,1.0471975512
2294,69,1.0715509826
2295,69,1.095904414
2296,69,1.1202578455
2297,69,1.1446112769
2298,69,1.1689647083
2299,69,1.1933181397
2300,69,1.2176715712
2301,69,1.2420250026
2302,69,1.266378434
2303,69,1.2907318654
2304,69,1.3150852969
2305,69,1.3394387283
2306,69,1.3637921597
2307,69,1.3881455911
2308,69,1.4124990225
2309,69,1.436852454
2310,69,1.4612058854
2311,69,1.4855593168
2312,69,1.5099127482
2313,69,1.5342661797
2314,69,1.5586196111
2315,69,1.5829730425
2316,69,1.6073264739
2317,69,1.6316799054
2318,69,1.6560333368
2319,69,1.6803867682
2320,69,1.7047401996
2321,69,1.7290936311
2322,69,1.7534470625
2323,69,1.7778004939
2324,69,1.8021539253
2325,69,1.8265073567
2326,69,1.8508607882
2327,69,1.8752142196
2328,69,1.899567651
2329,69,1.9239210824
2330,69,1.9482745139
2331,69,1.9726279453
2332,69,1.9969813767
2333,69,2.0213348081
2334,69,2.0456882396
2335,69,2.070041671
2336,69,2.0943951024
2337,69,2.1187485338
2338,69,2.1431019652
2339,69,2.1674553967
2340,69,2.1918088281
2341,69,2.2161622595
2342,69,2.2405156909
2343,69,2.2648691224
2344,69,2.2892225538
2345,69,2.3135759852
2346,69,2.3379294166
2347,69,2.3622828481
2348,69,2.3866362795
2349,69,2.4109897109
2350,69,2.4353431423
2351,69,2.4596965737
2352,69,2.4840500052
2353,69,2.5084034366
2354,69,2.532756868
2355,69,2.5571102994
2356,69,2.5814637309
2357,69,2.6058171623
2358,69,2.6301705937
2359,69,2.6545240251
2360,69,2.6788774566
2361,69,2.703230888
2362,69,2.7275843194
2363,69,2.7519377508
2364,69,2.7762911822
2365,69,2.8006446137
2366,69,2.8249980451
2367,69,2.8493514765
2368,69,2.8737049079
2369,69,2.8980583394
2370,69,2.9224117708
2371,69,2.9467652022
2372,69,2.9711186336
2373,69,2.9954720651
2374,69,3.0198254965
2375,69,3.0441789279
2376,69,3.0685323593
2377,69,3.0928857907
2378,69,3.1172392222
2379,69,3.1415926536
2380,69,3.165946085
2381,69,3.1902995164
2382,69,3.2146529479
2383,69,3.2390063793
2384,69,3.2633598107
2385,69,3.2877132421
2386,69,3.3120666736
2387,69,3.336420105
2388,69,3.3607735364
2389,69,3.3851269678
2390,69,3.4094803992
2391,69,3.4338338307
2392,69,3.4581872621
2393,69,3.4825406935
2394,69,3.5068941249
2395,69,3.5312475564
2396,69,3.5556009878
2397,69,3.5799544192
2398,69,3.6043078506
2399,69,3.6286612821
2400,69,3.6530147135
2401,69,3.6773681449
2402,69,3.7017215763
2403,69,3.7260750078
2404,69,3.7504284392
2405,69,3.7747818706
2406,69,3.799135302
2407,69,3.8234887334
2408,69,3.8478421649
2409,69,3.8721955963
2410,69,3.8965490277
2411,69,3.9209024591
2412,69,3.9452558906
2413,69,3.969609322
2414,69,3.9939627534
2415,69,4.0183161848
2416,69,4.0426696163
2417,69,4.0670230477
2418,69,4.0913764791
2419,69,4.1157299105
2420,69,4.1400833419
2421,69,4.1644367734
2422,69,4.1887902048
2423,69,4.2131436362
2424,69,4.2374970676
2425,69,4.2618504991
2426,69,4.2862039305
2427,69,4.3105573619
2428,69,4.3349107933
2429,69,4.3592642248
2430,69,4.3836176562
2431,69,4.4079710876
2432,69,4.432324519
2433,69,4.4566779504
2434,69,4.4810313819
2435,69,4.5053848133
2436,69,4.5297382447
2437,69,4.5540916761
2438,69,4.5784451076
2439,69,4.602798539
2440,69,4.6271519704
2441,69,4.6515054018
2442,69,4.6758588333
2443,69,4.7002122647
2444,69,4.7245656961
2445,69,4.7489191275
2446,69,4.7732725589
2447,69,4.7976259904
2448,69,4.8219794218
2449,69,4.8463328532
2450,69,4.8706862846
2451,69,4.8950397161
2452,69,4.9193931475
2453,69,4.9437465789
2454,69,4.9681000103
2455,69,4.9924534418
2456,69,5.0168068732
2457,69,5.0411603046
2458,69,5.065513736
2459,69,5.0898671674
2460,69,5.1142205989
2461,69,5.1385740303
2462,69,5.1629274617
2463,69,5.1872808931
2464,69,5.2116343246
2465,69,5.235987756
2466,69,5.2603411874
2467,69,5.2846946188
2468,69,5.3090480503
2469,69,5.3334014817
2470,69,5.3577549131
2471,69,5.3821083445
2472,69,5.406461776
2473,69,5.4308152074
2474,69,5.4551686388
2475,69,5.4795220702
2476,69,5.5038755016
2477,69,5.5282289331
2478,69,5.5525823645
2479,69,5.5769357959
2480,69,5.6012892273
2481,69,5.6256426588
2482,69,5.6499960902
2483,69,5.6743495216
2484,69,5.698702953
2485,69,5.7230563845
2486,69,5.7474098159
2487,69,5.7717632473
2488,69,5.7961166787
2489,69,5.8204701101
2490,69,5.8448235416
2491,69,5.869176973
2492,69,5.8935304044
2493,69,5.9178838358
2494,69,5.9422372673
2495,69,5.9665906987
2496,69,5.9909441301
2497,69,6.0152975615
2498,69,6.039650993
2499,69,6.0640044244
2500,69,6.0883578558
2501,69,6.1127112872
2502,69,6.1370647186
2503,69,6.1614181501
2504,69,6.1857715815
2505,69,6.2101250129
2506,69,6.2344784443
2507,69,6.2588318758
2508,70.6,0.012177
2509,70.6,0.0359769443
2510,70.6,0.0597768887
2511,70.6,0.083576833
2512,70.6,0.1073767774
2513,70.6,0.1311767217
2514,70.6,0.1549766661
2515,70.6,0.1787766104
2516,70.6,0.2025765548
2517,70.6,0.2263764991
2518,70.6,0.2501764435
2519,70.6,0.2739763878
2520,70.6,0.2977763321
2521,70.6,0.3215762765
2522,70.6,0.3453762208
2523,70.6,0.3691761652
2524,70.6,0.3929761095
2525,70.6,0.4167760539
2526,70.6,0.4405759982
2527,70.6,0.4643759426
2528,70.6,0.4881758869
2529,70.6,0.5119758313
2530,70.6,0.5357757756
2531,70.6,0.5595757199
2532,70.6,0.5833756643
2533,70.6,0.6071756086
2534,70.6,0.630975553
2535,70.6,0.6547754973
2536,70.6,0.6785754417
2537,70.6,0.702375386
2538,70.6,0.7261753304
2539,70.6,0.7499752747
2540,70.6,0.7737752191
2541,70.6,0.7975751634
2542,70.6,0.8213751077
2543,70.6,0.8451750521
2544,70.6,0.8689749964
2545,70.6,0.8927749408
2546,70.6,0.9165748851
2547,70.6,0.9403748295
2548,70.6,0.9641747738
2549,70.6,0.9879747182
2550,70.6,1.0117746625
2551,70.6,1.0355746069
2552,70.6,1.0593745512
2553,70.6,1.0831744955
2554,70.6,1.1069744399
2555,70.6,1.1307743842
2556,70.6,1.1545743286
2557,70.6,1.1783742729
2558,70.6,1.2021742173
2559,70.6,1.2259741616
2560,70.6,1.249774106
2561,70.6,1.2735740503
2562,70.6,1.2973739947
2563,70.6,1.321173939
2564,70.6,1.3449738833
2565,70.6,1.3687738277
2566,70.6,1.392573772
2567,70.6,1.4163737164
2568,70.6,1.4401736607
2569,70.6,1.4639736051
2570,70.6,1.4877735494
2571,70.6,1.5115734938
2572,70.6,1.5353734381
2573,70.6,1.5591733825
2574,70.6,1.5829733268
2575,70.6,1.6067732711
2576,70.6,1.6305732155
2577,70.6,1.6543731598
2578,70.6,1.6781731042
2579,70.6,1.7019730485
2580,70.6,1.7257729929
2581,70.6,1.7495729372
2582,70.6,1.7733728816
2583,70.6,1.7971728259
2584,70.6,1.8209727703
2585,70.6,1.8447727146
2586,70.6,1.8685726589
2587,70.6,1.8923726033
2588,70.6,1.9161725476
2589,70.6,1.939972492
2590,70.6,1.9637724363
2591,70.6,1.9875723807
2592,70.6,2.011372325
2593,70.6,2.0351722694
2594,70.6,2.0589722137
2595,70.6,2.0827721581
2596,70.6,2.1065721024
2597,70.6,2.1303720467
2598,70.6,2.1541719911
2599,70.6,2.1779719354
2600,70.6,2.2017718798
2601,70.6,2.2255718241
2602,70.6,2.2493717685
2603,70.6,2.2731717128
2604,70.6,2.2969716572
2605,70.6,2.3207716015
2606,70.6,2.3445715459
2607,70.6,2.3683714902
2608,70.6,2.3921714345
2609,70.6,2.4159713789
2610,70.6,2.4397713232
2611,70.6,2.4635712676
2612,70.6,2.4873712119
2613,70.6,2.5111711563
2614,70.6,2.5349711006
2615,70.6,2.558771045
2616,70.6,2.5825709893
2617,70.6,2.6063709337
2618,70.6,2.630170878
2619,70.6,2.6539708223
2620,70.6,2.6777707667
2621,70.6,2.701570711
2622,70.6,2.7253706554
2623,70.6,2.7491705997
2624,70.6,2.7729705441
2625,70.6,2.7967704884
2626,70.6,2.8205704328
2627,70.6,2.8443703771
2628,70.6,2.8681703215
2629,70.6,2.8919702658
2630,70.6,2.9157702101
2631,70.6,2.9395701545
2632,70.6,2.9633700988
2633,70.6,2.9871700432
2634,70.6,3.0109699875
2635,70.6,3.0347699319
2636,70.6,3.0585698762
2637,70.6,3.0823698206
2638,70.6,3.1061697649
2639,70.6,3.1299697092
2640,70.6,3.1537696536
2641,70.6,3.1775695979
2642,70.6,3.2013695423
2643,70.6,3.2251694866
2644,70.6,3.248969431
2645,70.6,3.2727693753
2646,70.6,3.2965693197
2647,70.6,3.320369264
2648,70.6,3.3441692084
2649,70.6,3.3679691527
2650,70.6,3.391769097
2651,70.6,3.4155690414
2652,70.6,3.4393689857
2653,70.6,3.4631689301
2654,70.6,3.4869688744
2655,70.6,3.5107688188
2656,70.6,3.5345687631
2657,70.6,3.5583687075
2658,70.6,3.5821686518
2659,70.6,3.6059685962
2660,70.6,3.6297685405
2661,70.6,3.6535684848
2662,70.6,3.6773684292
2663,70.6,3.7011683735
2664,70.6,3.7249683179
2665,70.6,3.7487682622
2666,70.6,3.7725682066
2667,70.6,3.7963681509
2668,70.6,3.8201680953
2669,70.6,3.8439680396
2670,70.6,3.867767984
2671,70.6,3.8915679283
2672,70.6,3.9153678726
2673,70.6,3.939167817
2674,70.6,3.9629677613
2675,70.6,3.9867677057
2676,70.6,4.01056765
2677,70.6,4.0343675944
2678,70.6,4.0581675387
2679,70.6,4.0819674831
2680,70.6,4.1057674274
2681,70.6,4.1295673718
2682,70.6,4.1533673161
2683,70.6,4.1771672604
2684,70.6,4.2009672048
2685,70.6,4.2247671491
2686,70.6,4.2485670935
2687,70.6,4.2723670378
2688,70.6,4.2961669822
2689,70.6,4.3199669265
2690,70.6,4.3437668709
2691,70.6,4.3675668152
2692,70.6,4.3913667596
2693,70.6,4.4151667039
2694,70.6,4.4389666482
2695,70.6,4.4627665926
2696,70.6,4.4865665369
2697,70.6,4.5103664813
2698,70.6,4.5341664256
2699,70.6,4.55796637
2700,70.6,4.5817663143
2701,70.6,4.6055662587
2702,70.6,4.629366203
2703,70.6,4.6531661474
2704,70.6,4.6769660917
2705,70.6,4.700766036
2706,70.6,4.7245659804
2707,70.6,4.7483659247
2708,70.6,4.7721658691
2709,70.6,4.7959658134
2710,70.6,4.8197657578
2711,70.6,4.8435657021
2712,70.6,4.8673656465
2713,70.6,4.8911655908
2714,70.6,4.9149655352
2715,70.6,4.9387654795
2716,70.6,4.9625654238
2717,70.6,4.9863653682
2718,70.6,5.0101653125
2719,70.6,5.0339652569
2720,70.6,5.0577652012
2721,70.6,5.0815651456
2722,70.6,5.1053650899
2723,70.6,5.1291650343
2724,70.6,5.1529649786
2725,70.6,5.176764923
2726,70.6,5.2005648673
2727,70.6,5.2243648116
2728,70.6,5.248164756
2729,70.6,5.2719647003
2730,70.6,5.2957646447
2731,70.6,5.319564589
2732,70.6,5.3433645334
2733,70.6,5.3671644777
2734,70.6,5.3909644221
2735,70.6,5.4147643664
2736,70.6,5.4385643108
2737,70.6,5.4623642551
2738,70.6,5.4861641994
2739,70.6,5.5099641438
2740,70.6,5.5337640881
2741,70.6,5.5575640325
2742,70.6,5.5813639768
2743,70.6,5.6051639212
2744,70.6,5.6289638655
2745,70.6,5.6527638099
2746,70.6,5.6765637542
2747,70.6,5.7003636986
2748,70.6,5.7241636429
2749,70.6,5.7479635872
2750,70.6,5.7717635316
2751,70.6,5.7955634759
2752,70.6,5.8193634203
2753,70.6,5.8431633646
2754,70.6,5.866963309
2755,70.6,5.8907632533
2756,70.6,5.9145631977
2757,70.6,5.938363142
2758,70.6,5.9621630863
2759,70.6,5.9859630307
2760,70.6,6.009762975
2761,70.6,6.0335629194
2762,70.6,6.0573628637
2763,70.6,6.0811628081
2764,70.6,6.1049627524
2765,70.6,6.1287626968
2766,70.6,6.1525626411
2767,70.6,6.1763625855
2768,70.6,6.2001625298
2769,70.6,6.2239624741
2770,70.6,6.2477624185
2771,70.6,6.2715623628
2772,72.2,0
2773,72.2,0.0232710567
2774,72.2,0.0465421134
2775,72.2,0.0698131701
2776,72.2,0.0930842268
2777,72.2,0.1163552835
2778,72.2,0.1396263402
2779,72.2,0.1628973969
2780,72.2,0.1861684535
2781,72.2,0.2094395102
2782,72.2,0.2327105669
2783,72.2,0.2559816236
2784,72.2,0.2792526803
2785,72.2,0.302523737
2786,72.2,0.3257947937
2787,72.2,0.3490658504
2788,72.2,0.3723369071
2789,72.2,0.3956079638
2790,72.2,0.4188790205
2791,72.2,0.4421500772
2792,72.2,0.4654211339
2793,72.2,0.4886921906
2794,72.2,0.5119632473
2795,72.2,0.5352343039
2796,72.2,0.5585053606
2797,72.2,0.5817764173
2798,72.2,0.605047474
2799,72.2,0.6283185307
2800,72.2,0.6515895874
2801,72.2,0.6748606441
2802,72.2,0.6981317008
2803,72.2,0.7214027575
2804,72.2,0.7446738142
2805,72.2,0.7679448709
2806,72.2,0.7912159276
2807,72.2,0.8144869843
2808,72.2,0.837758041
2809,72.2,0.8610290977
2810,72.2,0.8843001543
2811,72.2,0.907571211
2812,72.2,0.9308422677
2813,72.2,0.9541133244
2814,72.2,0.9773843811
2815,72.2,1.0006554378
2816,72.2,1.0239264945
2817,72.2,1.0471975512
2818,72.2,1.0704686079
2819,72.2,1.0937396646
2820,72.2,1.1170107213
2821,72.2,1.140281778
2822,72.2,1.1635528347
2823,72.2,1.1868238914
2824,72.2,1.2100949481
2825,72.2,1.2333660047
2826,72.2,1.2566370614
2827,72.2,1.2799081181
2828,72.2,1.3031791748
2829,72.2,1.3264502315
2830,72.2,1.3497212882
2831,72.2,1.3729923449
2832,72.2,1.3962634016
2833,72.2,1.4195344583
2834,72.2,1.442805515
2835,72.2,1.4660765717
2836,72.2,1.4893476284
2837,72.2,1.5126186851
2838,72.2,1.5358897418
2839,72.2,1.5591607985
2840,72.2,1.5824318551
2841,72.2,1.6057029118
2842,72.2,1.6289739685
2843,72.2,1.6522450252
2844,72.2,1.6755160819
2845,72.2,1.6987871386
2846,72.2,1.7220581953
2847,72.2,1.745329252
2848,72.2,1.7686003087
2849,72.2,1.7918713654
2850,72.2,1.8151424221
2851,72.2,1.8384134788
2852,72.2,1.8616845355
2853,72.2,1.8849555922
2854,72.2,1.9082266489
2855,72.2,1.9314977055
2856,72.2,1.9547687622
2857,72.2,1.9780398189
2858,72.2,2.0013108756
2859,72.2,2.0245819323
2860,72.2,2.047852989
2861,72.2,2.0711240457
2862,72.2,2.0943951024
2863,72.2,2.1176661591
2864,72.2,2.1409372158
2865,72.2,2.1642082725
2866,72.2,2.1874793292
2867,72.2,2.2107503859
2868,72.2,2.2340214426
2869,72.2,2.2572924993
2870,72.2,2.2805635559
2871,72.2,2.3038346126
2872,72.2,2.3271056693
2873,72.2,2.350376726
2874,72.2,2.3736477827
2875,72.2,2.3969188394
2876,72.2,2.4201898961
2877,72.2,2.4434609528
2878,72.2,2.4667320095
2879,72.2,2.4900030662
2880,72.2,2.5132741229
2881,72.2,2.5365451796
2882,72.2,2.5598162363
2883,72.2,2.583087293
2884,72.2,2.6063583496
2885,72.2,2.6296294063
2886,72.2,2.652900463
2887,72.2,2.6761715197
2888,72.2,2.6994425764
2889,72.2,2.7227136331
2890,72.2,2.7459846898
2891,72.2,2.7692557465
2892,72.2,2.7925268032
2893,72.2,2.8157978599
2894,72.2,2.8390689166
2895,72.2,2.8623399733
2896,72.2,2.88561103
2897,72.2,2.9088820867
2898,72.2,2.9321531434
2899,72.2,2.9554242
2900,72.2,2.9786952567
2901,72.2,3.0019663134
2902,72.2,3.0252373701
2903,72.2,3.0485084268
2904,72.2,3.0717794835
2905,72.2,3.0950505402
2906,72.2,3.1183215969
2907,72.2,3.1415926536
2908,72.2,3.1648637103
2909,72.2,3.188134767
2910,72.2,3.2114058237
2911,72.2,3.2346768804
2912,72.2,3.2579479371
2913,72.2,3.2812189938
2914,72.2,3.3044900504
2915,72.2,3.3277611071
2916,72.2,3.3510321638
2917,72.2,3.3743032205
2918,72.2,3.3975742772
2919,72.2,3.4208453339
2920,72.2,3.4441163906
2921,72.2,3.4673874473
2922,72.2,3.490658504
2923,72.2,3.5139295607
2924,72.2,3.5372006174
2925,72.2,3.5604716741
2926,72.2,3.5837427308
2927,72.2,3.6070137875
2928,72.2,3.6302848442
2929,72.2,3.6535559008
2930,72.2,3.6768269575
2931,72.2,3.7000980142
2932,72.2,3.7233690709
2933,72.2,3.7466401276
2934,72.2,3.7699111843
2935,72.2,3.793182241
2936,72.2,3.8164532977
2937,72.2,3.8397243544
2938,72.2,3.8629954111
2939,72.2,3.8862664678
2940,72.2,3.9095375245
2941,72.2,3.9328085812
2942,72.2,3.9560796379
2943,72.2,3.9793506946
2944,72.2,4.0026217512
2945,72.2,4.0258928079
2946,72.2,4.0491638646
2947,72.2,4.0724349213
2948,72.2,4.095705978
2949,72.2,4.1189770347
2950,72.2,4.1422480914
2951,72.2,4.1655191481
2952,72.2,4.1887902048
2953,72.2,4.2120612615
2954,72.2,4.2353323182
2955,72.2,4.2586033749
2956,72.2,4.2818744316
2957,72.2,4.3051454883
2958,72.2,4.328416545
2959,72.2,4.3516876016
2960,72.2,4.3749586583
2961,72.2,4.398229715
2962,72.2,4.4215007717
2963,72.2,4.4447718284
2964,72.2,4.4680428851
2965,72.2,4.4913139418
2966,72.2,4.5145849985
2967,72.2,4.5378560552
2968,72.2,4.5611271119
2969,72.2,4.5843981686
2970,72.2,4.6076692253
2971,72.2,4.630940282
2972,72.2,4.6542113387
2973,72.2,4.6774823953
2974,72.2,4.700753452
2975,72.2,4.7240245087
2976,72.2,4.7472955654
2977,72.2,4.7705666221
2978,72.2,4.7938376788
2979,72.2,4.8171087355
2980,72.2,4.8403797922
2981,72.2,4.8636508489
2982,72.2,4.8869219056
2983,72.2,4.9101929623
2984,72.2,4.933464019
2985,72.2,4.9567350757
2986,72.2,4.9800061324
2987,72.2,5.0032771891
2988,72.2,5.0265482457
2989,72.2,5.0498193024
2990,72.2,5.0730903591
2991,72.2,5.0963614158
2992,72.2,5.1196324725
2993,72.2,5.1429035292
2994,72.2,5.1661745859
2995,72.2,5.1894456426
2996,72.2,5.2127166993
2997,72.2,5.235987756
2998,72.2,5.2592588127
2999,72.2,5.2825298694
3000,72.2,5.3058009261
3001,72.2,5.3290719828
3002,72.2,5.3523430395
3003,72.2,5.3756140961
3004,72.2,5.3988851528
3005,72.2,5.4221562095
3006,72.2,5.4454272662
3007,72.2,5.4686983229
3008,72.2,5.4919693796
3009,72.2,5.5152404363
3010,72.2,5.538511493
3011,72.2,5.5617825497
3012,72.2,5.5850536064
3013,72.2,5.6083246631
3014,72.2,5.6315957198
3015,72.2,5.6548667765
3016,72.2,5.6781378332
3017,72.2,5.7014088899
3018,72.2,5.7246799465
3019,72.2,5.7479510032
3020,72.2,5.7712220599
3021,72.2,5.7944931166
3022,72.2,5.8177641733
3023,72.2,5.84103523
3024,72.2,5.8643062867
3025,72.2,5.8875773434
3026,72.2,5.9108484001
3027,72.2,5.9341194568
3028,72.2,5.9573905135
3029,72.2,5.9806615702
3030,72.2,6.0039326269
3031,72.2,6.0272036836
3032,72.2,6.0504747403
3033,72.2,6.0737457969
3034,72.2,6.0970168536
3035,72.2,6.1202879103
3036,72.2,6.143558967
3037,72.2,6.1668300237
3038,72.2,6.1901010804
3039,72.2,6.2133721371
3040,72.2,6.2366431938
3041,72.2,6.2599142505
3042,73.8,0.011636
3043,73.8,0.0344011642
3044,73.8,0.0571663283
3045,73.8,0.0799314925
3046,73.8,0.1026966566
3047,73.8,0.1254618208
3048,73.8,0.1482269849
3049,73.8,0.1709921491
3050,73.8,0.1937573133
3051,73.8,0.2165224774
3052,73.8,0.2392876416
3053,73.8,0.2620528057
3054,73.8,0.2848179699
3055,73.8,0.307583134
3056,73.8,0.3303482982
3057,73.8,0.3531134623
3058,73.8,0.3758786265
3059,73.8,0.3986437907
3060,73.8,0.4214089548
3061,73.8,0.444174119
3062,73.8,0.4669392831
3063,73.8,0.4897044473
3064,73.8,0.5124696114
3065,73.8,0.5352347756
3066,73.8,0.5579999398
3067,73.8,0.5807651039
3068,73.8,0.6035302681
3069,73.8,0.6262954322
3070,73.8,0.6490605964
3071,73.8,0.6718257605
3072,73.8,0.6945909247
3073,73.8,0.7173560889
3074,73.8,0.740121253
3075,73.8,0.7628864172
3076,73.8,0.7856515813
3077,73.8,0.8084167455
3078,73.8,0.8311819096
3079,73.8,0.8539470738
3080,73.8,0.8767122379
3081,73.8,0.8994774021
3082,73.8,0.9222425663
3083,73.8,0.9450077304
3084,73.8,0.9677728946
3085,73.8,0.9905380587
3086,73.8,1.0133032229
3087,73.8,1.036068387
3088,73.8,1.0588335512
3089,73.8,1.0815987154
3090,73.8,1.1043638795
3091,73.8,1.1271290437
3092,73.8,1.1498942078
3093,73.8,1.172659372
3094,73.8,1.1954245361
3095,73.8,1.2181897003
3096,73.8,1.2409548645
3097,73.8,1.2637200286
3098,73.8,1.2864851928
3099,73.8,1.3092503569
3100,73.8,1.3320155211
3101,73.8,1.3547806852
3102,73.8,1.3775458494
3103,73.8,1.4003110135
3104,73.8,1.4230761777
3105,73.8,1.4458413419
3106,73.8,1.468606506
3107,73.8,1.4913716702
3108,73.8,1.5141368343
3109,73.8,1.5369019985
3110,73.8,1.5596671626
3111,73.8,1.5824323268
3112,73.8,1.605197491
3113,73.8,1.6279626551
3114,73.8,1.6507278193
3115,73.8,1.6734929834
3116,73.8,1.6962581476
3117,73.8,1.7190233117
3118,73.8,1.7417884759
3119,73.8,1.7645536401
3120,73.8,1.7873188042
3121,73.8,1.8100839684
3122,73.8,1.8328491325
3123,73.8,1.8556142967
3124,73.8,1.8783794608
3125,73.8,1.901144625
3126,73.8,1.9239097891
3127,73.8,1.9466749533
3128,73.8,1.9694401175
3129,73.8,1.9922052816
3130,73.8,2.0149704458
3131,73.8,2.0377356099
3132,73.8,2.0605007741
3133,73.8,2.0832659382
3134,73.8,2.1060311024
3135,73.8,2.1287962666
3136,73.8,2.1515614307
3137,73.8,2.1743265949
3138,73.8,2.197091759
3139,73.8,2.2198569232
3140,73.8,2.2426220873
3141,73.8,2.2653872515
3142,73.8,2.2881524156
3143,73.8,2.3109175798
3144,73.8,2.333682744
3145,73.8,2.3564479081
3146,73.8,2.3792130723
3147,73.8,2.4019782364
3148,73.8,2.4247434006
3149,73.8,2.4475085647
3150,73.8,2.4702737289
3151,73.8,2.4930388931
3152,73.8,2.5158040572
3153,73.8,2.5385692214
3154,73.8,2.5613343855
3155,73.8,2.5840995497
3156,73.8,2.6068647138
3157,73.8,2.629629878
3158,73.8,2.6523950422
3159,73.8,2.6751602063
3160,73.8,2.6979253705
3161,73.8,2.7206905346
3162,73.8,2.7434556988
3163,73.8,2.7662208629
3164,73.8,2.7889860271
3165,73.8,2.8117511912
3166,73.8,2.8345163554
3167,73.8,2.8572815196
3168,73.8,2.8800466837
3169,73.8,2.9028118479
3170,73.8,2.925577012
3171,73.8,2.9483421762
3172,73.8,2.9711073403
3173,73.8,2.9938725045
3174,73.8,3.0166376687
3175,73.8,3.0394028328
3176,73.8,3.062167997
3177,73.8,3.0849331611
3178,73.8,3.1076983253
3179,73.8,3.1304634894
3180,73.8,3.1532286536
3181,73.8,3.1759938178
3182,73.8,3.1987589819
3183,73.8,3.2215241461
3184,73.8,3.2442893102
3185,73.8,3.2670544744
3186,73.8,3.2898196385
3187,73.8,3.3125848027
